name,category,path,tags,popularity
oven,_other,/static/app/icon_library/icons/_other/oven.svg,,0
oven_gen,_other,/static/app/icon_library/icons/_other/oven_gen.svg,,0
overview,_other,/static/app/icon_library/icons/_other/overview.svg,,0
overview_key,_other,/static/app/icon_library/icons/_other/overview_key.svg,,0
owl,_other,/static/app/icon_library/icons/_other/owl.svg,,0
oxygen_saturation,_other,/static/app/icon_library/icons/_other/oxygen_saturation.svg,,0
p2p,_other,/static/app/icon_library/icons/_other/p2p.svg,,0
pace,_other,/static/app/icon_library/icons/_other/pace.svg,,0
pacemaker,_other,/static/app/icon_library/icons/_other/pacemaker.svg,,0
package,_other,/static/app/icon_library/icons/_other/package.svg,,0
package_2,_other,/static/app/icon_library/icons/_other/package_2.svg,,0
padel,_other,/static/app/icon_library/icons/_other/padel.svg,,0
page_control,_other,/static/app/icon_library/icons/_other/page_control.svg,,0
page_footer,_other,/static/app/icon_library/icons/_other/page_footer.svg,,0
page_header,_other,/static/app/icon_library/icons/_other/page_header.svg,,0
page_info,_other,/static/app/icon_library/icons/_other/page_info.svg,,0
page_menu_ios,_other,/static/app/icon_library/icons/_other/page_menu_ios.svg,,0
pageless,_other,/static/app/icon_library/icons/_other/pageless.svg,,0
pallet,_other,/static/app/icon_library/icons/_other/pallet.svg,,0
pan_zoom,_other,/static/app/icon_library/icons/_other/pan_zoom.svg,,0
parent_child_dining,_other,/static/app/icon_library/icons/_other/parent_child_dining.svg,,0
parking_meter,_other,/static/app/icon_library/icons/_other/parking_meter.svg,,0
parking_sign,_other,/static/app/icon_library/icons/_other/parking_sign.svg,,0
parking_valet,_other,/static/app/icon_library/icons/_other/parking_valet.svg,,0
partly_cloudy_day,_other,/static/app/icon_library/icons/_other/partly_cloudy_day.svg,,0
partly_cloudy_night,_other,/static/app/icon_library/icons/_other/partly_cloudy_night.svg,,0
partner_exchange,_other,/static/app/icon_library/icons/_other/partner_exchange.svg,,0
partner_heart,_other,/static/app/icon_library/icons/_other/partner_heart.svg,,0
partner_reports,_other,/static/app/icon_library/icons/_other/partner_reports.svg,,0
passkey,_other,/static/app/icon_library/icons/_other/passkey.svg,,0
passport,_other,/static/app/icon_library/icons/_other/passport.svg,,0
password_2,_other,/static/app/icon_library/icons/_other/password_2.svg,,0
password_2_off,_other,/static/app/icon_library/icons/_other/password_2_off.svg,,0
patient_list,_other,/static/app/icon_library/icons/_other/patient_list.svg,,0
payment_arrow_down,_other,/static/app/icon_library/icons/_other/payment_arrow_down.svg,,0
payment_card,_other,/static/app/icon_library/icons/_other/payment_card.svg,,0
pediatrics,_other,/static/app/icon_library/icons/_other/pediatrics.svg,,0
pen_size_1,_other,/static/app/icon_library/icons/_other/pen_size_1.svg,,0
pen_size_2,_other,/static/app/icon_library/icons/_other/pen_size_2.svg,,0
pen_size_3,_other,/static/app/icon_library/icons/_other/pen_size_3.svg,,0
pen_size_4,_other,/static/app/icon_library/icons/_other/pen_size_4.svg,,0
pen_size_5,_other,/static/app/icon_library/icons/_other/pen_size_5.svg,,0
percent_discount,_other,/static/app/icon_library/icons/_other/percent_discount.svg,,0
pergola,_other,/static/app/icon_library/icons/_other/pergola.svg,,0
person_alert,_other,/static/app/icon_library/icons/_other/person_alert.svg,,0
person_apron,_other,/static/app/icon_library/icons/_other/person_apron.svg,,0
person_book,_other,/static/app/icon_library/icons/_other/person_book.svg,,0
person_cancel,_other,/static/app/icon_library/icons/_other/person_cancel.svg,,0
person_celebrate,_other,/static/app/icon_library/icons/_other/person_celebrate.svg,,0
person_check,_other,/static/app/icon_library/icons/_other/person_check.svg,,0
person_edit,_other,/static/app/icon_library/icons/_other/person_edit.svg,,0
person_heart,_other,/static/app/icon_library/icons/_other/person_heart.svg,,0
person_play,_other,/static/app/icon_library/icons/_other/person_play.svg,,0
person_raised_hand,_other,/static/app/icon_library/icons/_other/person_raised_hand.svg,,0
person_shield,_other,/static/app/icon_library/icons/_other/person_shield.svg,,0
person_text,_other,/static/app/icon_library/icons/_other/person_text.svg,,0
personal_bag,_other,/static/app/icon_library/icons/_other/personal_bag.svg,,0
personal_bag_off,_other,/static/app/icon_library/icons/_other/personal_bag_off.svg,,0
personal_bag_question,_other,/static/app/icon_library/icons/_other/personal_bag_question.svg,,0
personal_places,_other,/static/app/icon_library/icons/_other/personal_places.svg,,0
pet_supplies,_other,/static/app/icon_library/icons/_other/pet_supplies.svg,,0
phone_cancel,_other,/static/app/icon_library/icons/_other/phone_cancel.svg,,0
phone_in_talk,_other,/static/app/icon_library/icons/_other/phone_in_talk.svg,,0
photo_auto_merge,_other,/static/app/icon_library/icons/_other/photo_auto_merge.svg,,0
photo_frame,_other,/static/app/icon_library/icons/_other/photo_frame.svg,,0
photo_prints,_other,/static/app/icon_library/icons/_other/photo_prints.svg,,0
physical_therapy,_other,/static/app/icon_library/icons/_other/physical_therapy.svg,,0
pickleball,_other,/static/app/icon_library/icons/_other/pickleball.svg,,0
picture_in_picture_center,_other,/static/app/icon_library/icons/_other/picture_in_picture_center.svg,,0
picture_in_picture_large,_other,/static/app/icon_library/icons/_other/picture_in_picture_large.svg,,0
picture_in_picture_medium,_other,/static/app/icon_library/icons/_other/picture_in_picture_medium.svg,,0
picture_in_picture_mobile,_other,/static/app/icon_library/icons/_other/picture_in_picture_mobile.svg,,0
picture_in_picture_off,_other,/static/app/icon_library/icons/_other/picture_in_picture_off.svg,,0
picture_in_picture_small,_other,/static/app/icon_library/icons/_other/picture_in_picture_small.svg,,0
pill,_other,/static/app/icon_library/icons/_other/pill.svg,,0
pill_off,_other,/static/app/icon_library/icons/_other/pill_off.svg,,0
pin_history,_other,/static/app/icon_library/icons/_other/pin_history.svg,,0
pin_road,_other,/static/app/icon_library/icons/_other/pin_road.svg,,0
pinboard,_other,/static/app/icon_library/icons/_other/pinboard.svg,,0
pinboard_unread,_other,/static/app/icon_library/icons/_other/pinboard_unread.svg,,0
pinch_zoom_in,_other,/static/app/icon_library/icons/_other/pinch_zoom_in.svg,,0
pinch_zoom_out,_other,/static/app/icon_library/icons/_other/pinch_zoom_out.svg,,0
pip,_other,/static/app/icon_library/icons/_other/pip.svg,,0
pip_exit,_other,/static/app/icon_library/icons/_other/pip_exit.svg,,0
place_item,_other,/static/app/icon_library/icons/_other/place_item.svg,,0
plane_contrails,_other,/static/app/icon_library/icons/_other/plane_contrails.svg,,0
planet,_other,/static/app/icon_library/icons/_other/planet.svg,,0
planner_banner_ad_pt,_other,/static/app/icon_library/icons/_other/planner_banner_ad_pt.svg,,0
planner_review,_other,/static/app/icon_library/icons/_other/planner_review.svg,,0
play_pause,_other,/static/app/icon_library/icons/_other/play_pause.svg,,0
playground,_other,/static/app/icon_library/icons/_other/playground.svg,,0
playground_2,_other,/static/app/icon_library/icons/_other/playground_2.svg,,0
playing_cards,_other,/static/app/icon_library/icons/_other/playing_cards.svg,,0
plug_connect,_other,/static/app/icon_library/icons/_other/plug_connect.svg,,0
podiatry,_other,/static/app/icon_library/icons/_other/podiatry.svg,,0
podium,_other,/static/app/icon_library/icons/_other/podium.svg,,0
point_scan,_other,/static/app/icon_library/icons/_other/point_scan.svg,,0
poker_chip,_other,/static/app/icon_library/icons/_other/poker_chip.svg,,0
policy_alert,_other,/static/app/icon_library/icons/_other/policy_alert.svg,,0
position_bottom_left,_other,/static/app/icon_library/icons/_other/position_bottom_left.svg,,0
position_bottom_right,_other,/static/app/icon_library/icons/_other/position_bottom_right.svg,,0
position_top_right,_other,/static/app/icon_library/icons/_other/position_top_right.svg,,0
post,_other,/static/app/icon_library/icons/_other/post.svg,,0
potted_plant,_other,/static/app/icon_library/icons/_other/potted_plant.svg,,0
power_settings_circle,_other,/static/app/icon_library/icons/_other/power_settings_circle.svg,,0
prayer_times,_other,/static/app/icon_library/icons/_other/prayer_times.svg,,0
pregnancy,_other,/static/app/icon_library/icons/_other/pregnancy.svg,,0
preliminary,_other,/static/app/icon_library/icons/_other/preliminary.svg,,0
prescriptions,_other,/static/app/icon_library/icons/_other/prescriptions.svg,,0
preview_off,_other,/static/app/icon_library/icons/_other/preview_off.svg,,0
print_add,_other,/static/app/icon_library/icons/_other/print_add.svg,,0
print_connect,_other,/static/app/icon_library/icons/_other/print_connect.svg,,0
print_error,_other,/static/app/icon_library/icons/_other/print_error.svg,,0
print_lock,_other,/static/app/icon_library/icons/_other/print_lock.svg,,0
priority,_other,/static/app/icon_library/icons/_other/priority.svg,,0
privacy,_other,/static/app/icon_library/icons/_other/privacy.svg,,0
problem,_other,/static/app/icon_library/icons/_other/problem.svg,,0
procedure,_other,/static/app/icon_library/icons/_other/procedure.svg,,0
process_chart,_other,/static/app/icon_library/icons/_other/process_chart.svg,,0
productivity,_other,/static/app/icon_library/icons/_other/productivity.svg,,0
progress_activity,_other,/static/app/icon_library/icons/_other/progress_activity.svg,,0
prompt_suggestion,_other,/static/app/icon_library/icons/_other/prompt_suggestion.svg,,0
psychiatry,_other,/static/app/icon_library/icons/_other/psychiatry.svg,,0
pulmonology,_other,/static/app/icon_library/icons/_other/pulmonology.svg,,0
pulse_alert,_other,/static/app/icon_library/icons/_other/pulse_alert.svg,,0
qr_code_2_add,_other,/static/app/icon_library/icons/_other/qr_code_2_add.svg,,0
question_exchange,_other,/static/app/icon_library/icons/_other/question_exchange.svg,,0
quick_phrases,_other,/static/app/icon_library/icons/_other/quick_phrases.svg,,0
quick_reference,_other,/static/app/icon_library/icons/_other/quick_reference.svg,,0
quick_reference_all,_other,/static/app/icon_library/icons/_other/quick_reference_all.svg,,0
quick_reorder,_other,/static/app/icon_library/icons/_other/quick_reorder.svg,,0
radio_button_partial,_other,/static/app/icon_library/icons/_other/radio_button_partial.svg,,0
radiology,_other,/static/app/icon_library/icons/_other/radiology.svg,,0
railway_alert_2,_other,/static/app/icon_library/icons/_other/railway_alert_2.svg,,0
rainy,_other,/static/app/icon_library/icons/_other/rainy.svg,,0
rainy_heavy,_other,/static/app/icon_library/icons/_other/rainy_heavy.svg,,0
rainy_light,_other,/static/app/icon_library/icons/_other/rainy_light.svg,,0
rainy_snow,_other,/static/app/icon_library/icons/_other/rainy_snow.svg,,0
range_hood,_other,/static/app/icon_library/icons/_other/range_hood.svg,,0
raven,_other,/static/app/icon_library/icons/_other/raven.svg,,0
readiness_score,_other,/static/app/icon_library/icons/_other/readiness_score.svg,,0
rear_camera,_other,/static/app/icon_library/icons/_other/rear_camera.svg,,0
rebase,_other,/static/app/icon_library/icons/_other/rebase.svg,,0
rebase_edit,_other,/static/app/icon_library/icons/_other/rebase_edit.svg,,0
receipt_long_off,_other,/static/app/icon_library/icons/_other/receipt_long_off.svg,,0
recent_patient,_other,/static/app/icon_library/icons/_other/recent_patient.svg,,0
recenter,_other,/static/app/icon_library/icons/_other/recenter.svg,,0
rectangle_add,_other,/static/app/icon_library/icons/_other/rectangle_add.svg,,0
regular_expression,_other,/static/app/icon_library/icons/_other/regular_expression.svg,,0
relax,_other,/static/app/icon_library/icons/_other/relax.svg,,0
release_alert,_other,/static/app/icon_library/icons/_other/release_alert.svg,,0
reminder,_other,/static/app/icon_library/icons/_other/reminder.svg,,0
remote_gen,_other,/static/app/icon_library/icons/_other/remote_gen.svg,,0
remove_selection,_other,/static/app/icon_library/icons/_other/remove_selection.svg,,0
reopen_window,_other,/static/app/icon_library/icons/_other/reopen_window.svg,,0
replace_audio,_other,/static/app/icon_library/icons/_other/replace_audio.svg,,0
replace_image,_other,/static/app/icon_library/icons/_other/replace_image.svg,,0
replace_video,_other,/static/app/icon_library/icons/_other/replace_video.svg,,0
reset_brightness,_other,/static/app/icon_library/icons/_other/reset_brightness.svg,,0
reset_exposure,_other,/static/app/icon_library/icons/_other/reset_exposure.svg,,0
reset_focus,_other,/static/app/icon_library/icons/_other/reset_focus.svg,,0
reset_image,_other,/static/app/icon_library/icons/_other/reset_image.svg,,0
reset_iso,_other,/static/app/icon_library/icons/_other/reset_iso.svg,,0
reset_settings,_other,/static/app/icon_library/icons/_other/reset_settings.svg,,0
reset_shadow,_other,/static/app/icon_library/icons/_other/reset_shadow.svg,,0
reset_shutter_speed,_other,/static/app/icon_library/icons/_other/reset_shutter_speed.svg,,0
reset_white_balance,_other,/static/app/icon_library/icons/_other/reset_white_balance.svg,,0
reset_wrench,_other,/static/app/icon_library/icons/_other/reset_wrench.svg,,0
resize,_other,/static/app/icon_library/icons/_other/resize.svg,,0
resize_window,_other,/static/app/icon_library/icons/_other/resize_window.svg,,0
respiratory_rate,_other,/static/app/icon_library/icons/_other/respiratory_rate.svg,,0
responsive_layout,_other,/static/app/icon_library/icons/_other/responsive_layout.svg,,0
rest_area,_other,/static/app/icon_library/icons/_other/rest_area.svg,,0
resume,_other,/static/app/icon_library/icons/_other/resume.svg,,0
rewarded_ads,_other,/static/app/icon_library/icons/_other/rewarded_ads.svg,,0
rheumatology,_other,/static/app/icon_library/icons/_other/rheumatology.svg,,0
rib_cage,_other,/static/app/icon_library/icons/_other/rib_cage.svg,,0
right_click,_other,/static/app/icon_library/icons/_other/right_click.svg,,0
right_panel_close,_other,/static/app/icon_library/icons/_other/right_panel_close.svg,,0
right_panel_open,_other,/static/app/icon_library/icons/_other/right_panel_open.svg,,0
ripples,_other,/static/app/icon_library/icons/_other/ripples.svg,,0
road,_other,/static/app/icon_library/icons/_other/road.svg,,0
robot,_other,/static/app/icon_library/icons/_other/robot.svg,,0
robot_2,_other,/static/app/icon_library/icons/_other/robot_2.svg,,0
rotate_auto,_other,/static/app/icon_library/icons/_other/rotate_auto.svg,,0
router_off,_other,/static/app/icon_library/icons/_other/router_off.svg,,0
routine,_other,/static/app/icon_library/icons/_other/routine.svg,,0
rubric,_other,/static/app/icon_library/icons/_other/rubric.svg,,0
rule_settings,_other,/static/app/icon_library/icons/_other/rule_settings.svg,,0
safety_check_off,_other,/static/app/icon_library/icons/_other/safety_check_off.svg,,0
salinity,_other,/static/app/icon_library/icons/_other/salinity.svg,,0
sauna,_other,/static/app/icon_library/icons/_other/sauna.svg,,0
save_clock,_other,/static/app/icon_library/icons/_other/save_clock.svg,,0
scan,_other,/static/app/icon_library/icons/_other/scan.svg,,0
scan_delete,_other,/static/app/icon_library/icons/_other/scan_delete.svg,,0
scene,_other,/static/app/icon_library/icons/_other/scene.svg,,0
science_off,_other,/static/app/icon_library/icons/_other/science_off.svg,,0
scooter,_other,/static/app/icon_library/icons/_other/scooter.svg,,0
screen_record,_other,/static/app/icon_library/icons/_other/screen_record.svg,,0
screen_rotation_up,_other,/static/app/icon_library/icons/_other/screen_rotation_up.svg,,0
screenshot_frame,_other,/static/app/icon_library/icons/_other/screenshot_frame.svg,,0
screenshot_frame_2,_other,/static/app/icon_library/icons/_other/screenshot_frame_2.svg,,0
screenshot_keyboard,_other,/static/app/icon_library/icons/_other/screenshot_keyboard.svg,,0
screenshot_region,_other,/static/app/icon_library/icons/_other/screenshot_region.svg,,0
screenshot_tablet,_other,/static/app/icon_library/icons/_other/screenshot_tablet.svg,,0
script,_other,/static/app/icon_library/icons/_other/script.svg,,0
scrollable_header,_other,/static/app/icon_library/icons/_other/scrollable_header.svg,,0
sdk,_other,/static/app/icon_library/icons/_other/sdk.svg,,0
search_activity,_other,/static/app/icon_library/icons/_other/search_activity.svg,,0
search_check,_other,/static/app/icon_library/icons/_other/search_check.svg,,0
search_check_2,_other,/static/app/icon_library/icons/_other/search_check_2.svg,,0
search_gear,_other,/static/app/icon_library/icons/_other/search_gear.svg,,0
search_hands_free,_other,/static/app/icon_library/icons/_other/search_hands_free.svg,,0
search_insights,_other,/static/app/icon_library/icons/_other/search_insights.svg,,0
seat_cool_left,_other,/static/app/icon_library/icons/_other/seat_cool_left.svg,,0
seat_cool_right,_other,/static/app/icon_library/icons/_other/seat_cool_right.svg,,0
seat_heat_left,_other,/static/app/icon_library/icons/_other/seat_heat_left.svg,,0
seat_heat_right,_other,/static/app/icon_library/icons/_other/seat_heat_right.svg,,0
seat_vent_left,_other,/static/app/icon_library/icons/_other/seat_vent_left.svg,,0
seat_vent_right,_other,/static/app/icon_library/icons/_other/seat_vent_right.svg,,0
security_key,_other,/static/app/icon_library/icons/_other/security_key.svg,,0
select,_other,/static/app/icon_library/icons/_other/select.svg,,0
select_check_box,_other,/static/app/icon_library/icons/_other/select_check_box.svg,,0
select_to_speak,_other,/static/app/icon_library/icons/_other/select_to_speak.svg,,0
select_window,_other,/static/app/icon_library/icons/_other/select_window.svg,,0
select_window_2,_other,/static/app/icon_library/icons/_other/select_window_2.svg,,0
select_window_off,_other,/static/app/icon_library/icons/_other/select_window_off.svg,,0
self_care,_other,/static/app/icon_library/icons/_other/self_care.svg,,0
sell_cloud,_other,/static/app/icon_library/icons/_other/sell_cloud.svg,,0
send_money,_other,/static/app/icon_library/icons/_other/send_money.svg,,0
sensors_krx,_other,/static/app/icon_library/icons/_other/sensors_krx.svg,,0
sensors_krx_off,_other,/static/app/icon_library/icons/_other/sensors_krx_off.svg,,0
sentiment_calm,_other,/static/app/icon_library/icons/_other/sentiment_calm.svg,,0
sentiment_content,_other,/static/app/icon_library/icons/_other/sentiment_content.svg,,0
sentiment_excited,_other,/static/app/icon_library/icons/_other/sentiment_excited.svg,,0
sentiment_extremely_dissatisfied,_other,/static/app/icon_library/icons/_other/sentiment_extremely_dissatisfied.svg,,0
sentiment_frustrated,_other,/static/app/icon_library/icons/_other/sentiment_frustrated.svg,,0
sentiment_sad,_other,/static/app/icon_library/icons/_other/sentiment_sad.svg,,0
sentiment_stressed,_other,/static/app/icon_library/icons/_other/sentiment_stressed.svg,,0
sentiment_worried,_other,/static/app/icon_library/icons/_other/sentiment_worried.svg,,0
serif,_other,/static/app/icon_library/icons/_other/serif.svg,,0
server_person,_other,/static/app/icon_library/icons/_other/server_person.svg,,0
service_toolbox,_other,/static/app/icon_library/icons/_other/service_toolbox.svg,,0
settings_account_box,_other,/static/app/icon_library/icons/_other/settings_account_box.svg,,0
settings_alert,_other,/static/app/icon_library/icons/_other/settings_alert.svg,,0
settings_b_roll,_other,/static/app/icon_library/icons/_other/settings_b_roll.svg,,0
settings_cinematic_blur,_other,/static/app/icon_library/icons/_other/settings_cinematic_blur.svg,,0
settings_heart,_other,/static/app/icon_library/icons/_other/settings_heart.svg,,0
settings_motion_mode,_other,/static/app/icon_library/icons/_other/settings_motion_mode.svg,,0
settings_night_sight,_other,/static/app/icon_library/icons/_other/settings_night_sight.svg,,0
settings_panorama,_other,/static/app/icon_library/icons/_other/settings_panorama.svg,,0
settings_photo_camera,_other,/static/app/icon_library/icons/_other/settings_photo_camera.svg,,0
settings_seating,_other,/static/app/icon_library/icons/_other/settings_seating.svg,,0
settings_slow_motion,_other,/static/app/icon_library/icons/_other/settings_slow_motion.svg,,0
settings_timelapse,_other,/static/app/icon_library/icons/_other/settings_timelapse.svg,,0
settings_video_camera,_other,/static/app/icon_library/icons/_other/settings_video_camera.svg,,0
settop_component,_other,/static/app/icon_library/icons/_other/settop_component.svg,,0
shades,_other,/static/app/icon_library/icons/_other/shades.svg,,0
shades_closed,_other,/static/app/icon_library/icons/_other/shades_closed.svg,,0
shadow,_other,/static/app/icon_library/icons/_other/shadow.svg,,0
shadow_add,_other,/static/app/icon_library/icons/_other/shadow_add.svg,,0
shadow_minus,_other,/static/app/icon_library/icons/_other/shadow_minus.svg,,0
shapes,_other,/static/app/icon_library/icons/_other/shapes.svg,,0
share_eta,_other,/static/app/icon_library/icons/_other/share_eta.svg,,0
share_off,_other,/static/app/icon_library/icons/_other/share_off.svg,,0
share_reviews,_other,/static/app/icon_library/icons/_other/share_reviews.svg,,0
share_windows,_other,/static/app/icon_library/icons/_other/share_windows.svg,,0
shaved_ice,_other,/static/app/icon_library/icons/_other/shaved_ice.svg,,0
sheets_rtl,_other,/static/app/icon_library/icons/_other/sheets_rtl.svg,,0
shelf_auto_hide,_other,/static/app/icon_library/icons/_other/shelf_auto_hide.svg,,0
shelf_position,_other,/static/app/icon_library/icons/_other/shelf_position.svg,,0
shelves,_other,/static/app/icon_library/icons/_other/shelves.svg,,0
shield_card,_other,/static/app/icon_library/icons/_other/shield_card.svg,,0
shield_lock,_other,/static/app/icon_library/icons/_other/shield_lock.svg,,0
shield_locked,_other,/static/app/icon_library/icons/_other/shield_locked.svg,,0
shield_person,_other,/static/app/icon_library/icons/_other/shield_person.svg,,0
shield_question,_other,/static/app/icon_library/icons/_other/shield_question.svg,,0
shield_radar,_other,/static/app/icon_library/icons/_other/shield_radar.svg,,0
shield_toggle,_other,/static/app/icon_library/icons/_other/shield_toggle.svg,,0
shield_watch,_other,/static/app/icon_library/icons/_other/shield_watch.svg,,0
shield_with_heart,_other,/static/app/icon_library/icons/_other/shield_with_heart.svg,,0
shield_with_house,_other,/static/app/icon_library/icons/_other/shield_with_house.svg,,0
shift,_other,/static/app/icon_library/icons/_other/shift.svg,,0
shift_lock,_other,/static/app/icon_library/icons/_other/shift_lock.svg,,0
shift_lock_off,_other,/static/app/icon_library/icons/_other/shift_lock_off.svg,,0
shoe_cleats,_other,/static/app/icon_library/icons/_other/shoe_cleats.svg,,0
shopping_bag_speed,_other,/static/app/icon_library/icons/_other/shopping_bag_speed.svg,,0
shopping_cart_off,_other,/static/app/icon_library/icons/_other/shopping_cart_off.svg,,0
shoppingmode,_other,/static/app/icon_library/icons/_other/shoppingmode.svg,,0
short_stay,_other,/static/app/icon_library/icons/_other/short_stay.svg,,0
shutter_speed_add,_other,/static/app/icon_library/icons/_other/shutter_speed_add.svg,,0
shutter_speed_minus,_other,/static/app/icon_library/icons/_other/shutter_speed_minus.svg,,0
side_navigation,_other,/static/app/icon_library/icons/_other/side_navigation.svg,,0
signal_cellular_1_bar,_other,/static/app/icon_library/icons/_other/signal_cellular_1_bar.svg,,0
signal_cellular_2_bar,_other,/static/app/icon_library/icons/_other/signal_cellular_2_bar.svg,,0
signal_cellular_3_bar,_other,/static/app/icon_library/icons/_other/signal_cellular_3_bar.svg,,0
signal_cellular_add,_other,/static/app/icon_library/icons/_other/signal_cellular_add.svg,,0
signal_cellular_alt_off,_other,/static/app/icon_library/icons/_other/signal_cellular_alt_off.svg,,0
signal_cellular_pause,_other,/static/app/icon_library/icons/_other/signal_cellular_pause.svg,,0
signal_disconnected,_other,/static/app/icon_library/icons/_other/signal_disconnected.svg,,0
signal_wifi_statusbar_not_connected,_other,/static/app/icon_library/icons/_other/signal_wifi_statusbar_not_connected.svg,,0
signature,_other,/static/app/icon_library/icons/_other/signature.svg,,0
simulation,_other,/static/app/icon_library/icons/_other/simulation.svg,,0
siren,_other,/static/app/icon_library/icons/_other/siren.svg,,0
siren_check,_other,/static/app/icon_library/icons/_other/siren_check.svg,,0
siren_open,_other,/static/app/icon_library/icons/_other/siren_open.svg,,0
siren_question,_other,/static/app/icon_library/icons/_other/siren_question.svg,,0
skeleton,_other,/static/app/icon_library/icons/_other/skeleton.svg,,0
skillet,_other,/static/app/icon_library/icons/_other/skillet.svg,,0
skillet_cooktop,_other,/static/app/icon_library/icons/_other/skillet_cooktop.svg,,0
skull,_other,/static/app/icon_library/icons/_other/skull.svg,,0
skull_list,_other,/static/app/icon_library/icons/_other/skull_list.svg,,0
slab_serif,_other,/static/app/icon_library/icons/_other/slab_serif.svg,,0
sleep_score,_other,/static/app/icon_library/icons/_other/sleep_score.svg,,0
slide_library,_other,/static/app/icon_library/icons/_other/slide_library.svg,,0
sliders,_other,/static/app/icon_library/icons/_other/sliders.svg,,0
smart_card_reader,_other,/static/app/icon_library/icons/_other/smart_card_reader.svg,,0
smart_card_reader_off,_other,/static/app/icon_library/icons/_other/smart_card_reader_off.svg,,0
smart_outlet,_other,/static/app/icon_library/icons/_other/smart_outlet.svg,,0
smb_share,_other,/static/app/icon_library/icons/_other/smb_share.svg,,0
snowflake,_other,/static/app/icon_library/icons/_other/snowflake.svg,,0
snowing,_other,/static/app/icon_library/icons/_other/snowing.svg,,0
snowing_heavy,_other,/static/app/icon_library/icons/_other/snowing_heavy.svg,,0
soba,_other,/static/app/icon_library/icons/_other/soba.svg,,0
social_leaderboard,_other,/static/app/icon_library/icons/_other/social_leaderboard.svg,,0
solo_dining,_other,/static/app/icon_library/icons/_other/solo_dining.svg,,0
sound_detection_dog_barking,_other,/static/app/icon_library/icons/_other/sound_detection_dog_barking.svg,,0
sound_detection_glass_break,_other,/static/app/icon_library/icons/_other/sound_detection_glass_break.svg,,0
sound_detection_loud_sound,_other,/static/app/icon_library/icons/_other/sound_detection_loud_sound.svg,,0
sound_sampler,_other,/static/app/icon_library/icons/_other/sound_sampler.svg,,0
soundbar,_other,/static/app/icon_library/icons/_other/soundbar.svg,,0
source_environment,_other,/static/app/icon_library/icons/_other/source_environment.svg,,0
source_notes,_other,/static/app/icon_library/icons/_other/source_notes.svg,,0
space_dashboard_2,_other,/static/app/icon_library/icons/_other/space_dashboard_2.svg,,0
spatial_speaker,_other,/static/app/icon_library/icons/_other/spatial_speaker.svg,,0
speaker_2,_other,/static/app/icon_library/icons/_other/speaker_2.svg,,0
special_character,_other,/static/app/icon_library/icons/_other/special_character.svg,,0
specific_gravity,_other,/static/app/icon_library/icons/_other/specific_gravity.svg,,0
speech_to_text,_other,/static/app/icon_library/icons/_other/speech_to_text.svg,,0
speed_0_25,_other,/static/app/icon_library/icons/_other/speed_0_25.svg,,0
speed_0_2x,_other,/static/app/icon_library/icons/_other/speed_0_2x.svg,,0
speed_0_5,_other,/static/app/icon_library/icons/_other/speed_0_5.svg,,0
speed_0_5x,_other,/static/app/icon_library/icons/_other/speed_0_5x.svg,,0
speed_0_75,_other,/static/app/icon_library/icons/_other/speed_0_75.svg,,0
speed_0_7x,_other,/static/app/icon_library/icons/_other/speed_0_7x.svg,,0
speed_1_2,_other,/static/app/icon_library/icons/_other/speed_1_2.svg,,0
speed_1_25,_other,/static/app/icon_library/icons/_other/speed_1_25.svg,,0
speed_1_2x,_other,/static/app/icon_library/icons/_other/speed_1_2x.svg,,0
speed_1_5,_other,/static/app/icon_library/icons/_other/speed_1_5.svg,,0
speed_1_5x,_other,/static/app/icon_library/icons/_other/speed_1_5x.svg,,0
speed_1_75,_other,/static/app/icon_library/icons/_other/speed_1_75.svg,,0
speed_1_7x,_other,/static/app/icon_library/icons/_other/speed_1_7x.svg,,0
speed_2,_other,/static/app/icon_library/icons/_other/speed_2.svg,,0
speed_2x,_other,/static/app/icon_library/icons/_other/speed_2x.svg,,0
speed_3,_other,/static/app/icon_library/icons/_other/speed_3.svg,,0
speed_4,_other,/static/app/icon_library/icons/_other/speed_4.svg,,0
speed_camera,_other,/static/app/icon_library/icons/_other/speed_camera.svg,,0
split_scene,_other,/static/app/icon_library/icons/_other/split_scene.svg,,0
split_scene_down,_other,/static/app/icon_library/icons/_other/split_scene_down.svg,,0
split_scene_left,_other,/static/app/icon_library/icons/_other/split_scene_left.svg,,0
split_scene_right,_other,/static/app/icon_library/icons/_other/split_scene_right.svg,,0
split_scene_up,_other,/static/app/icon_library/icons/_other/split_scene_up.svg,,0
splitscreen_add,_other,/static/app/icon_library/icons/_other/splitscreen_add.svg,,0
splitscreen_bottom,_other,/static/app/icon_library/icons/_other/splitscreen_bottom.svg,,0
splitscreen_landscape,_other,/static/app/icon_library/icons/_other/splitscreen_landscape.svg,,0
splitscreen_landscape_add,_other,/static/app/icon_library/icons/_other/splitscreen_landscape_add.svg,,0
splitscreen_left,_other,/static/app/icon_library/icons/_other/splitscreen_left.svg,,0
splitscreen_portrait,_other,/static/app/icon_library/icons/_other/splitscreen_portrait.svg,,0
splitscreen_right,_other,/static/app/icon_library/icons/_other/splitscreen_right.svg,,0
splitscreen_top,_other,/static/app/icon_library/icons/_other/splitscreen_top.svg,,0
splitscreen_vertical_add,_other,/static/app/icon_library/icons/_other/splitscreen_vertical_add.svg,,0
